X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-76.656039602685837,39.236637153987452,2428,3298 Kessler Road,Baltimore,MD,21227,3.184,Elementary,Baltimore,Riverview Elementary School,PreK-5
-76.511758319277646,39.159515722337943,2429,8515 Jenkins Road,Pasadena,MD,21122,2.097,Elementary,Anne Arundel,Riviera Beach Elementary School,K-5
-77.029224675703702,38.570261190950518,2430,7775 Marshall Corner Road,Pomfret,MD,20675,8.018,Alternate,Charles,Robert D. Stethem Educational Center,9-12
-76.875412655203206,38.976119789189312,2431,6419 85th Avenue,New Carrollton,MD,20784,16.112,Elementary,Prince George's,Robert Frost Elementary School,K-5
-76.841528226042414,38.988006454685454,2432,9850 Good Luck Road,Seabrook,MD,20706,16.181,PreK-8,Prince George's,Robert Goddard Montessori School,PreK-8
-76.993291696029658,39.535223505215988,2433,1413 Washington Road,Westminster,MD,21157,6.018,Special Education,Carroll,Robert Moton Elementary School,PreK-5
-76.637823082060834,39.330559635861405,2434,1300 West 36th Street,Baltimore,MD,21211,30.165,Middle/High,Baltimore City,Robert Poole Building #056,6-12
-76.922337570712386,38.909015000021114,2435,4949 Addison Road,Capitol Heights,MD,20743,16.222,Elementary,Prince George's,Robert R. Gray Elementary School,PreK-6
-76.655260089598045,39.312910413937935,2436,2400 Windsor Avenue,Baltimore,MD,21217,30.14,Elementary,Baltimore City,Robert W. Coleman Elementary School # 142,PreK-5
-77.461268441420486,39.426578416969299,2437,191 Waverley Drive,Frederick,MD,21702,10.033,Special Education,Frederick,Rock Creek Center Special-Education,PreK-12
-77.051929609781197,38.991967097981821,2438,8330 Grubb Road,Chevy Chase,MD,20815,15.138,Elementary,Montgomery,Rock Creek Forest Elementary School,K-5
-77.102560763946869,39.083155167870366,2439,5121 Russett Road,Rockville,MD,20853,15.129,Elementary,Montgomery,Rock Creek Valley Elementary School,K-5
-76.237646916300903,39.135122957118632,2440,21203 Sharp Street,Rock Hall,MD,21661,14.004,Elementary,Kent,Rock Hall Elementary School,PreK-5
-77.159974228152066,39.093630945177054,2441,390 Martins Lane,Rockville,MD,20850,15.047,Special Education,Montgomery,Rock Terrace Special Education School,N/A
-77.077138903140337,39.039426571697739,2442,3901 Denfield Avenue,Kensington,MD,20895,15.244,Elementary,Montgomery,Rock View Elementary School,PreK-5
-76.768634025375718,39.214990605881134,2443,6145 Montgomery Road,Elkridge,MD,21075,13.05,Elementary,Howard,Rockburn Elementary School,PreK-5
-77.736933103388679,39.57485197289737,2444,18201 Rockland Drive,Hagerstown,MD,21740,21.05,Elementary,Washington,Rockland Woods Elementary School,K-5
-76.757805190358511,38.996795917880974,2445,7701 Laurel-Bowie Road,Bowie,MD,20715,16.148,Elementary,Prince George's,Rockledge Elementary School,PreK-5
-77.118631794161374,39.088159237790435,2446,2100 Baltimore Road,Rockville,MD,20853,15.087,High,Montgomery,Rockville High School,9-12
-77.214100936395724,39.256378836727528,2447,24555 Cutsail Drive,Damascus,MD,20872,15.173,Elementary,Montgomery,Rockwell (Lois P.) Elementary School,K-5
-77.26333788368089,39.222406914294268,2448,22401 Brick Haven Way,Clarksburg,MD,20871,15.262,Middle,Montgomery,Rocky Hill Middle School,6-8
-76.614881398786849,39.381122925931884,2449,250 Dumbarton Road,Baltimore,MD,21212,3.042,Elementary,Baltimore,Rodgers Forge Elementary School,K-5
-76.912664972568734,38.945425334861973,2450,4301 58th Avenue,Bladensburg,MD,20710,16.051,Elementary,Prince George's,Rogers Heights Elementary School,PreK-6
-76.692695141360346,39.297934016160241,2451,4300 Sidehill Road,Baltimore,MD,21229,30.211,PreK-8,Baltimore City,Rognell Heights Elementary/Middle School # 089,PreK-8
-76.634534772912176,39.357569098699415,2452,5207 Roland Avenue,Baltimore,MD,21210,30.092,PreK-8,Baltimore City,Roland Park Elementary/Middle School # 233,PreK-8
-76.558016079381517,38.998253180055215,2453,1985 Valley Road,Annapolis,MD,21401,2.081,Elementary,Anne Arundel,Rolling Knolls Elementary School,PreK-5
-76.99740804256281,38.995172296728136,2454,705 Bayfield Street,Takoma Park,MD,20912,15.219,Elementary,Montgomery,Rolling Terrace Elementary School,HS-5
-76.972490070155359,38.965454274198351,2455,6111 Ager Road,Hyattsville,MD,20782,16.253,Elementary,Prince George's,Rosa L. Parks Elementary School,PreK-6
-77.084617261997977,39.171030594825595,2456,19200 Olney Mill Road,Olney,MD,20832,15.168,Middle,Montgomery,Rosa Parks Middle School,6-8
-76.820108634711119,38.758780301257929,2457,9925 Rosaryville Road,Upper Marlboro,MD,20772,16.227,Elementary,Prince George's,Rosaryville Elementary School,PreK-5
-76.988045065849818,39.0179048568532,2458,1100 Corliss Street,Silver Spring,MD,20903,15.271,Elementary,Montgomery,Roscoe Nix Elementary School,PreK-2
-76.959934392887703,38.755243787720545,2459,9800 Jacqueline Drive,Fort Washington,MD,20744,16.157,Elementary,Prince George's,Rose Valley Elementary School,PreK-6
-76.505258121559862,39.323682320997143,2460,8200 Old Philadelphia Road,Baltimore,MD,21237,3.015,Alternate,Baltimore,Rosedale Center,6-12
-77.045323156636641,39.00105185218284,2461,2111 Porter Road,Silver Spring,MD,20910,15.062,Elementary,Montgomery,Rosemary Hills Elementary School,PreK-2
-77.185527635553854,39.125051347762358,2462,16400 Alden Avenue,Gaithersburg,MD,20877,15.203,Elementary,Montgomery,Rosemont Elementary School,PreK-5
-76.663129424911716,39.304474295181905,2463,2777 Prestman Street,Baltimore,MD,21216,30.127,PreK-8,Baltimore City,Rosemont Elementary/Middle School # 063,PreK-8
-79.010412924305768,39.686760969157525,2464,17764 National Pike,Frostburg,MD,21532,11.011,Elementary,Garrett,Route 40 Elementary School,PreK-5
-76.13492135567796,39.521569372867404,2465,201 Oakington Road,Havre De Grace,MD,21078,12.047,Elementary,Harford,Roye-Williams Elementary School,PreK-5
-76.857554611783911,39.228852387906286,2466,5215 West Running Brook Road,Columbia,MD,21044,13.066,Elementary,Howard,Running Brook Elementary School,PreK-5
-77.103895464626348,39.6304864207994,2467,3000 Langdon Drive,Westminster,MD,21158,6.039,Elementary,Carroll,Runnymede Elementary School,PreK-5
-77.692072265772438,39.623404268713493,2468,1311 Yale Drive,Hagerstown,MD,21740,21.052,Elementary,Washington,Ruth Ann Monroe Primary School,PreK-2
-76.630334907312104,39.118513697124648,2469,648 Old Mill Road,Millersville,MD,21108,2.039,Special Education,Anne Arundel,Ruth Parker Eason School,PreK-12
-77.041428973354712,39.443050172743348,2470,1300 West Old Liberty Road,Sykesville,MD,21784,6.012,High,Carroll,South Carroll High School,9-12
-77.455994803391633,39.680410848052119,2471,16210B Sabillasville Road,Sabillasville,MD,21780,10.047,Elementary,Frederick,Sabillasville Elementary School,K-5
-77.737134857814993,39.656386612962429,2472,1323 Salem Avenue,Hagerstown,MD,21740,21.033,Elementary,Washington,Salem Avenue Elementary School,PreK-5
-75.605852694113807,38.382868714982941,2473,607 Morris Street,Salisbury,MD,21801,22.025,Middle,Wicomico,Salisbury Middle School,6-8
-76.951392467361245,38.809865719853924,2474,5700 Fisher Road,Temple Hills,MD,20748,16.221,Elementary,Prince George's,Samuel Chase Elementary School,PreK-5
-76.741637831101158,38.9935161391656,2475,4111 Chelmont Lane,Bowie,MD,20715,16.201,Middle,Prince George's,Samuel Ogle Middle School,6-8
-76.907214424819415,38.844793365883923,2476,3301 Regency Parkway,Forestville,MD,20747,16.191,PreK-8,Prince George's,Samuel P. Massie Academy,PreK-8
-76.456813499135052,39.294120809836386,2477,900 South Marlyn Avenue,Baltimore,MD,21221,3.034,Elementary,Baltimore,Sandalwood Elementary School,PreK-5
-77.110231949773492,39.076252079987071,2478,451 Meadow Hall Drive,Rockville,MD,20851,15.222,Special Education,Montgomery,Sandburg (Carl) Learning Center,N/A
-76.091224318749966,38.580536688832126,2479,1503 Glasgow Road,Cambridge,MD,21613,9.001,Elementary,Dorchester,Sandy Hill Elementary School,PreK-5
-76.48647931575411,39.260015167944154,2480,8330 Kavanaugh Road,Baltimore,MD,21222,3.157,Elementary,Baltimore,Sandy Plains Elementary School,PreK-5
-76.918822218663877,39.521807182862673,2481,2222 Old Wminster Pike,Finksburg,MD,21048,6.005,Elementary,Carroll,Sandymount Elementary School,PreK-5
-76.674596801297483,39.2826656941034,2482,3434 Old Frederick Road,Baltimore,MD,21229,30.038,Elementary,Baltimore City,Sarah M. Roach Elementary School #073,PreK-5
-76.87820561533789,39.108577718945213,2483,15950 Dorset Road,Laurel,MD,20707,16.127,Elementary,Prince George's,Scotchtown Hills Elementary School,PreK-6
-76.763725132098301,39.358426866251001,2484,8220 Tawnmoore Road,Baltimore,MD,21244,3.025,Elementary,Baltimore,Scotts Branch Elementary School,K-5
-76.841217940756763,38.967808271331073,2485,6001 Seabrook Road,Lanham,MD,20706,16.2,Elementary,Prince George's,Seabrook Elementary School,PreK-5
-76.907301215550575,38.897146029278801,2486,6411 G Street,Capitol Heights,MD, ,16.252,Elementary,Prince George's,Seat Pleasant Elementary School,PreK-6
-76.390978285123794,39.329492487785593,2487,545 Carrollwood Road,Baltimore,MD,21220,3.179,Elementary,Baltimore,Seneca Elementary School,PreK-5
-77.264641693992687,39.17366253067155,2488,12700 Middlebrook Road,Germantown,MD,20874,15.019,High,Montgomery,Seneca Valley High School,9-12
-77.117874906940628,39.139143359993554,2489,17301 Bowie Mill Road,Derwood,MD,20855,15.16,Elementary,Montgomery,Sequoyah Elementary School,K-5
-77.161455503343177,39.012776877260137,2490,9500 Seven Locks Road,Bethesda,MD,20817,15.253,Elementary,Montgomery,Seven Locks Elementary School,K-5
-76.706945105932547,39.104363290084869,2491,1905 Town Center Boulevard,Odenton,MD,21113,2.129,Elementary,Anne Arundel,Seven Oaks Elementary School,PreK-5
-76.490499662027801,39.406133103273817,2492,9220 Seven Courts Drive,Baltimore,MD,21236,3.096,Elementary,Baltimore,Seven Oaks Elementary School,PreK-5
-76.646836288039864,39.681247096950813,2493,20300 York Road,Parkton,MD,21120,3.086,Elementary,Baltimore,Seventh District Elementary School,PreK-5
-76.69011574759962,39.137770044065647,2494,838 Reece Road,Severn,MD,21144,2.043,Elementary,Anne Arundel,Severn Elementary School,K-5
-76.514254635942564,39.059068012756235,2495,241 Peninsula Farm Road,Arnold,MD,21012,2.096,Middle,Anne Arundel,Severn River Middle School,6-8
-76.548467428984139,39.072335595196222,2496,6 Riggs Avenue,Severna Park,MD,21146,2.052,Elementary,Anne Arundel,Severna Park Elementary School,K-5
-76.557492115432467,39.077413189305034,2497,60 Robinson Road,Severna Park,MD,21146,2.005,High,Anne Arundel,Severna Park High School,9-12
-76.585737716248588,39.0868791123169,2498,450 Jumpers Hole Road,Severna Park,MD,21146,2.089,Middle,Anne Arundel,Severna Park Middle School,6-8
-77.16266459169816,39.143069854662407,2499,8100 Mid County Highway,Gaithersburg,MD,20877,15.275,Middle,Montgomery,Shady Grove Middle School,6-8
-76.505889786324929,38.841181250706214,2500,4859 Atwell Road,Shady Side,MD,20764,2.113,Elementary,Anne Arundel,Shady Side Elementary School,PreK-5
-76.502306996849725,39.342922601674424,2501,8868 Goldenwood Road,Baltimore,MD,21237,3.031,Elementary,Baltimore,Shady Spring Elementary School,PreK-5
-76.61893879517612,39.276386281132751,2502,150 West West Street,Baltimore,MD,21230,30.155,Special Education,Baltimore City,Sharp-Leadenhall Special Education Elementary School # 314,K-5
-77.757773604755229,39.455370143850253,2503,17525 Shepherdstown Pike,Sharpsburg,MD,21782,21.019,Elementary,Washington,Sharpsburg Elementary School,PreK-5
-77.033041053203931,39.149967476207443,2504,1401 Olney-Sandy Spring Road,Sandy Spring,MD,20860,15.107,Elementary,Montgomery,Sherwood Elementary School,K-5
-77.019344944021825,39.146918972059353,2505,300 Olney-Sandy Spring Road,Sandy Spring,MD,20860,15.135,High,Montgomery,Sherwood High School,9-12
-76.860960268756457,39.599289839803752,2506,3675 Willow Street,Hampstead,MD,21074,6.054,Middle,Carroll,Shiloh Middle School,6-8
-76.611010286038066,39.101805324671275,2507,310 Governor Stone Parkway,Millersville,MD,21108,2.049,Elementary,Anne Arundel,Shipley's Choice Elementary School,K-5
-75.192006373296962,38.390615033896985,2508,11318 Showell School Road,Berlin,MD,21811,23.001,Elementary,Worcester,Showell Elementary School,PreK-3
-77.079600171136164,39.061339706980249,2509,12518 Greenly Drive,Silver Spring,MD,20906,15.267,Elementary,Montgomery,Shriver (Sargent) Elementary School,PreK-5
-77.014282852954182,39.00075722678352,2510,313 Wayne Avenue,Silver Spring,MD,20907,15.002,Middle,Montgomery,Silver Spring International Middle School,6-8
-76.560537462636134,39.315133242759053,2511,3880 Sinclair Lane,Baltimore,MD,21213,30.193,Elementary,Baltimore City,Sinclair Lane Elementary School # 248,PreK-5
-77.054611488739411,39.018716497782442,2512,2600 Hayden Drive,Silver Spring,MD,20902,15.018,Elementary,Montgomery,Singer (Flora M.) Elementary School,PreK-5
-77.015955337248471,39.001202216211361,2513,500 Schuyler Avenue,Silver Spring,MD,20910,15.264,Elementary,Montgomery,Sligo Creek Elementary School,K-5
-77.033113148395373,39.026379980709841,2514,1401 Dennis Avenue,Silver Spring,MD,20902,15.235,Middle,Montgomery,Sligo Middle School,6-8
-77.109918891388546,39.115332251244133,2515,5110 Meadowside Lane,Rockville,MD,20855,15.095,Environmental Education,Montgomery,Smith (Lathrop E.) Enviromental Education Center,N/A
-77.577351208309864,39.656993149695708,2516,67 North Main Street,Smithsburg,MD,21783,21.036,Elementary,Washington,Smithsburg Elementary School,PreK-5
-77.575117594068288,39.659786160916163,2517,66 North Main Street,Smithsburg,MD,21783,21.026,High,Washington,Smithsburg High School,9-12
-77.574180747346688,39.662139113837924,2518,68 North Main Street,Smithsburg,MD,21783,21.008,Middle,Washington,Smithsburg Middle School,6-8
-75.395717452447627,38.165205930058917,2519,515 Coulbourne Lane,Snow Hill,MD,21863,23.008,Elementary,Worcester,Snow Hill Elementary School,PreK-3
-75.389669235776836,38.168845044887405,2520,305 South Church Street,Snow Hill,MD,21863,23.005,High,Worcester,Snow Hill High School,9-12
-75.397369093132383,38.167098129210082,2521,522 Coulbourne Lane,Snow Hill,MD,21863,23.009,Elementary/Middle,Worcester,Snow Hill Middle School,4-8
-76.554761987960333,39.174628140953821,2522,7608 Solley Road,Glen Burnie,MD,21060,2.067,Elementary,Anne Arundel,Solley Elementary School,PreK-5
-77.092448609354918,38.968866560084109,2523,5811 Warwick Place,Chevy Chase,MD,20815,15.008,Elementary,Montgomery,Somerset Elementary School,K-5
-75.723115434959809,38.101649311127332,2524,7970 Tawes Campus Drive,Westover,MD,21871,19.016,Middle,Somerset,Somerset Intermediate School,6-7
-76.186936933172404,38.396980174255958,2525,3485 Golden Hill Road,Church Creek,MD,21622,9.012,PreK-8,Dorchester,South Dorchester Elementary/Middle School,PreK-8
-77.732213265054398,39.620377102064346,2526,1101 South Potomac Street,Hagerstown,MD,21740,21.02,High,Washington,South Hagerstown High School,9-12
-77.19703998699265,39.15559603683014,2527,18201 Contour Road,Gaithersburg,MD,20877,15.086,Elementary,Montgomery,South Lake Elementary School,HS-5
-78.756736461192574,39.635875363920661,2528,500 East Second Street,Cumberland,MD,21502,1.021,Elementary,Allegany,South Penn Elementary School,PreK-5
-76.559932642226698,38.921833714254532,2529,201 Central Avenue East,Edgewater,MD,21037,2.099,High,Anne Arundel,South River High School,9-12
-76.603380706582129,39.035478004066235,2530,1326 Fairfield Loop Road,Crownsville,MD,21032,2.077,Elementary,Anne Arundel,South Shore Elementary School,K-5
-76.329983218117874,39.546759585803166,2531,1200 Moores Mill Road,Bel Air,MD,21014,12.05,Middle,Harford,Southampton Middle School,6-8
-76.53116718006747,39.284900859310426,2532,6820 Fait Avenue,Baltimore,MD,21224,30.105,Alternate,Baltimore City,Southeast Building Middle School/High School # 255,6-12
-76.619231168055023,38.868468619105506,2533,4400 Solomons Island Road,Harwood,MD,20776,2.068,High,Anne Arundel,Southern High School,9-12
-79.389935812875734,39.404149707882212,2534,345 Oakland Drive,Oakland,MD,21550,11.005,High,Garrett,Southern High School,9-12
-76.609913776351107,38.823684270283614,2535,5235 Solomons Island Road,Lothian,MD,20711,2.042,Middle,Anne Arundel,Southern Middle School,6-8
-76.445888333278361,38.406682912301427,2536,9615 H. G. Trueman Road,Lusby,MD,20657,4.009,Middle,Calvert,Southern Middle School,6-8
-79.38211396879619,39.417297503004264,2537,605 Harvey Winters Road,Oakland,MD,21550,11.008,Middle,Garrett,Southern Middle School,6-8
-76.614558413119696,39.128766409945335,2538,290 Shetlands Lane,Glen Burnie,MD,21061,2.114,Elementary,Anne Arundel,Southgate Elementary School,PreK-5
-76.621067705381449,39.253247942900224,2539,2700 Seamon Avenue,Baltimore,MD,21225,30.228,Middle/High,Baltimore City,Southside Building Middle/High School # 181 (formerly #180 Dr. Arnett J. Brown),6-12
-76.736541601357771,39.299531098133492,2540,6200 Johnnycake Road,Baltimore,MD,21207,3.176,Middle,Baltimore,Southwest Academy,6-8
-76.662260569877333,39.54194350307386,2541,601 Belfast Road,Sparks,MD,21152,3.117,Elementary,Baltimore,Sparks Elementary School,K-5
-76.441908024018559,39.239103026329772,2542,7400 North Point Road,Baltimore,MD,21219,3.051,Middle/High,Baltimore,Sparrows Point Middle/High School,6-8
-76.840412639732108,39.592922880156593,2543,700 Boxwood Drive,Hampstead,MD,21074,6.037,Elementary,Carroll,Spring Garden Elementary School,PreK-5
-77.352304833937524,39.399470341080765,2544,9051 Ridgefield Drive,Frederick,MD,21701,10.049,Elementary,Frederick,Spring Ridge Elementary School,PreK-5
-76.399475460176063,38.21257570834981,2545,19856 Three Notch Road,Lexington Park,MD,20653,18.002,Middle,St. Mary's,Spring Ridge Middle School,6-8
-77.005811437092689,39.057991049108487,2546,201 Valleybrook Drive,Silver Spring,MD,20904,15.186,High,Montgomery,Springbrook High School,9-12
-77.811841471551148,39.593637324132104,2547,334 East Sunset Avenue,Williamsport,MD,21795,21.009,Middle,Washington,Springfield Middle School,6-8
-76.902823617814107,39.006072168899003,2548,6060 Springhill Drive,Greenbelt,MD,20770,16.075,Elementary,Prince George's,Springhill Lake Elementary School,K-5
-76.90875026996909,38.567325707725402,2549,5305 Piney Church Road,Waldorf,MD,20602,8.046,Middle/High,Charles,St. Charles High School,9-12
-76.833649019142072,39.29058243568555,2550,2960 St Johns Lane,Ellicott City,MD,21042,13.028,Elementary,Howard,St. Johns Lane Elementary School,K-5
-76.499547033632041,38.463822233093893,2551,5370 St. Leonard Road,St. Leonard,MD,20685,4.021,Elementary,Calvert,St. Leonard Elementary School,PreK-5
-76.217026810301107,38.78023907423632,2552,100 Seymour Avenue,St Michaels,MD,21663,20.001,Elementary,Talbot,St. Michaels Elementary School,PreK-5
-76.219253447327873,38.780212856250145,2553,200 Seymour Avenue,St Michaels,MD,21663,20.008,Middle/High,Talbot,St. Michaels Middle/High School,6-12
-77.210942066394665,39.174563179728224,2554,10631 Stedwick Road,Gaithersburg,MD,20886,15.039,Elementary,Montgomery,Stedwick Elementary School,PreK-5
-76.457851999214199,39.321769259913957,2555,201 Stemmers Run Road,Baltimore,MD,21221,3.038,Middle,Baltimore,Stemmers Run Middle School,6-8
-75.190232447647531,38.341696550664274,2556,9913 Seahawk Road,Berlin,MD,21811,23.004,High,Worcester,Stephen Decatur High School,9-12
-76.907780924895448,38.776729805035906,2557,8200 Pinewood Drive,Clinton,MD,20735,16.143,Middle,Prince George's,Stephen Decatur Middle School,6-8
-75.189654468000469,38.337779118099988,2558,9815 Seahawk Road,Berlin,MD,21811,23.014,Middle,Worcester,Stephen Decatur Middle School,7-8
-77.051745879152762,39.03390047489826,2559,10731 St. Margarets Way,Kensington,MD,20895,15.131,Special Education,Montgomery,Stephen Knolls Special Education School,N/A
-76.642666756750302,39.287119814342802,2560,30 South Gilmor Street,Baltimore,MD,21223,30.208,Elementary,Baltimore City,Steuart Hill Elementary School # 004,PreK-5
-76.845045353161936,39.204788615926468,2561,6045 Stevens Forest Road,Columbia,MD,21045,13.022,Elementary,Howard,Stevens Forest Elementary School,PreK-5
-76.308688718986531,38.977598213675897,2562,610 Main Street,Stevensville,MD,21666,17.006,Middle,Queen Anne's,Stevensville Middle School,6-8
-77.214573213978255,39.09160593576312,2563,14323 Stone Bridge View Drive,Gaithersburg,MD,20879,15.157,Elementary,Montgomery,Stone Mill Elementary School,K-5
-77.016204264006959,39.099002894813204,2564,14811 Notley Road,Silver Spring,MD,20905,15.252,Elementary,Montgomery,Stonegate Elementary School,K-5
-76.598320749013283,39.382102029834122,2565,900 Pemberton Road,Baltimore,MD,21212,3.022,Elementary,Baltimore,Stoneleigh Elementary School,K-5
-77.065521014927029,39.085265866759443,2566,3200 Beaverwood Lane,Silver Spring,MD,20906,15.218,Elementary,Montgomery,Strathmore Elementary School,3-5
-77.183782547621675,39.164178379755711,2567,18820 Strawberry Knoll Road,Gaithersburg,MD,20879,15.152,Elementary,Montgomery,Strawberry Knoll Elementary School,HS-5
-76.513524591280856,38.98098379005819,2568,291 Locust Avenue,Annapolis,MD,21401,2.111,Middle/High,Anne Arundel,Studio 39 School,2-12
-76.726500487335116,39.358883918082839,2569,4300 Bedford Road,Baltimore,MD,21208,3.126,Middle,Baltimore,Sudbrook Magnet Middle School,6-8
-75.858931435304953,39.183614689173069,2570,300 South Church Street,Sudlersville,MD,21668,17.014,Elementary,Queen Anne's,Sudlersville Elementary School,PreK-4
-76.927298095559081,38.852464738051054,2571,4650 Homer Avenue,Suitland,MD,20746,16.232,Elementary,Prince George's,Suitland Elementary School,PreK-6
-76.917734360651437,38.853526389094831,2572,5200 Silver Hill Road,Forestville,MD,20747,16.087,High,Prince George's,Suitland High School,9-12
-76.917734360651437,38.853526389094831,2573,5200 Silver Hill Road,Forestville,MD,20747,16.258,High,Prince George's,Suitland High School Annex,9-12
-77.196019287929161,39.12686205323174,2574,101 West Deer Park Road,Gaithersburg,MD,20877,15.174,Elementary,Montgomery,Summit Hall Elementary School,HS-5
-76.67962248813825,39.381436701663162,2575,6920 Diana Road,Baltimore,MD,21209,3.093,Elementary,Baltimore,Summit Park Elementary School,K-5
-76.602837984911659,38.670101102803223,2576,150 Clyde Jones Road,Sunderland,MD,20689,4.014,Elementary,Calvert,Sunderland Elementary School,K-5
-76.52337809215642,39.153963679905033,2577,8572 Fort Smallwood Road,Pasadena,MD,21122,2.108,Elementary,Anne Arundel,Sunset Elementary School,PreK-5
-76.901418375130319,38.762495060124849,2578,6101 Garden Drive,Clinton,MD,20735,16.103,High,Prince George's,Surrattsville High School,9-12
-76.470085634045773,39.303504849069824,2579,515 South Woodward Drive,Baltimore,MD,21221,3.163,Elementary,Baltimore,Sussex Elementary School,PreK-5
-79.433783881755829,39.349491525918793,2580,6709 Garrett Highway,Oakland,MD,21550,11.016,Elementary/Middle,Garrett,Swan Meadow Elementary School,1-8
-76.88871934021806,39.216698241003876,2581,5610 Cedar Lane,Columbia,MD,21044,13.023,Elementary,Howard,Swansfield Elementary School,PreK-5
-76.965966969889379,39.37316074074301,2582,7301 Springfield Avenue,Sykesville,MD,21784,6.029,Middle,Carroll,Sykesville Middle School,6-8
-76.842838303899953,38.53939043300602,2583,6315 Olivers Shop Road,Bryantown,MD,20617,8.04,Elementary,Charles,T.C. Martin Elementary School,PreK-5
-77.012272424246632,38.982533760825099,2584,7511 Holly Avenue,Takoma Park,MD,20912,15.081,Elementary,Montgomery,Takoma Park Elementary School,PreK-2
-77.01311499277918,38.986405952946825,2585,7611 Piney Branch Road,Silver Spring,MD,20910,15.001,Middle,Montgomery,Takoma Park Middle School,6-8
-76.843584264911883,39.213096790091704,2586,9550 Basket Ring Road,Columbia,MD,21045,13.007,Elementary,Howard,Talbott Springs Elementary School,PreK-5
-76.758559026002231,38.919422529117213,2587,2112 Church Road,Bowie,MD,20721,16.102,High,Prince George's,Tall Oaks High School,11-12
-77.171114958235918,39.652712431992285,2588,100 Kings Drive,Taneytown,MD,21787,6.016,Elementary,Carroll,Taneytown Elementary School,PreK-5
-76.870755041372021,38.775599519205421,2589,8333 Woodyard Road,Clinton,MD,20735,16.099,Special Education,Prince George's,Tanglewood Regional School,K-8
-76.950973538926817,38.771137129814115,2590,8600 Allentown Road,Fort Washington,MD,20744,16.023,Elementary,Prince George's,Tayac Elementary School,PreK-5
-76.91451215762622,38.952552227853154,2591,6001 Carters Lane,Riverdale,MD,20737,16.155,Elementary,Prince George's,Templeton Elementary School,PreK-5
-76.585243088581805,39.29778294934215,2592,600 North Patterson Park Avenue,Baltimore,MD,21205,30.144,PreK-8,Baltimore City,Tench Tilghman Elementary/Middle School # 013,PreK-8
-76.625988521099316,39.298813544909777,2593,507 West Preston Street,Baltimore,MD,21201,30.203,Elementary,Baltimore City,The Historic Samuel Coleridge-Taylor Elementary School # 122,PreK-5
-76.65494342627386,39.36580986306506,2594,1801 Sulgrave Avenue,Baltimore,MD,21209,30.268,Elementary/Middle,Baltimore City,The Mt. Washington School #221,K-8
-76.978668889292038,38.643979143800834,2595,2495 Davis Road,Waldorf,MD,20603,8.044,Middle,Charles,Theodore G. Davis Middle School,6-8
-76.599688043266198,39.296898428742097,2596,601 North Central Avenue,Baltimore,MD,21202,30.275,Middle,Baltimore City,Thomas G. Hayes Building #102,6-8
-76.854619901988954,38.900424701997302,2597,700 Brightseat Road,Landover,MD,20785,16.122,Elementary/Middle,Prince George's,Thomas G. Pullen Creative and Performing Arts Academy,K-8
-76.698150015396081,39.295328925735504,2598,605 Dryden Drive,Baltimore,MD,21229,30.09,PreK-8,Baltimore City,Thomas Jefferson Elementary/Middle School # 232,PreK-8
-76.841292199091413,38.960505376288971,2599,5401 Barker Place,Lanham,MD,20706,16.229,Middle,Prince George's,Thomas Johnson Middle School,6-8
-76.611182870370442,39.270835358344179,2600,100 East Heath Street,Baltimore,MD,21230,30.044,PreK-8,Baltimore City,Thomas Johnson Elementary/Middle School # 084,PreK-8
-76.962744988748042,38.945944684158206,2601,4500 34th Street,Mount Rainier,MD,20712,16.016,Elementary,Prince George's,Thomas S. Stone Elementary School,PreK-5
-76.886345418112271,38.614563085918164,2602,3785 Leonardtown Road,Waldorf,MD,20601,8.022,High,Charles,Thomas Stone High School,9-12
-76.735203240941843,39.185139280282655,2603,7000 Banbury Drive,Hanover,MD,21075,13.087,Middle,Howard,Thomas Viaduct Middle School,6-8
-75.799404534375213,39.605179376938466,2604,203 East Thomson Drive,Elkton,MD,21921,7.011,Elementary,Cecil,Thomson Estates Elementary School,PreK-5
-76.834535288916541,39.228938736236472,2605,9357 Mellenbrook Road,Columbia,MD,21045,13.075,Elementary,Howard,Thunder Hill Elementary School,K-5
-76.545434447988669,39.320877749694539,2606,5001 Sinclair Lane,Baltimore,MD,21206,30.264,Middle/High,Baltimore City,Thurgood Marshall Middle/High School Building #170 (formerly #77 Herring Run Jr,6-12
-76.922337903987355,38.801616670107165,2607,4909 Brinkley Road,Temple Hills,MD,20748,16.156,Middle,Prince George's,Thurgood Marshall Middle School,6-8
-77.396811462244003,39.617144446242513,2608,805 East Main Street,Thurmont,MD,21788,10.015,Elementary,Frederick,Thurmont Elementary School,3-5
-77.404694884039628,39.62024292325308,2609,408 East Main Street,Thurmont,MD,21788,10.008,Middle,Frederick,Thurmont Middle School,6-8
-77.39064517730047,39.614092526171653,2610,7989 Rocky Ridge Road,Thurmont,MD,21788,10.064,Elementary,Frederick,Thurmont Primary,PreK-2
-77.131674722130711,39.041710054146705,2611,6300 Tilden Lane,Rockville,MD,20852,15.21,Alternate,Montgomery,Tilden Center School,N/A
-77.122066788314456,39.038292233772715,2612,11211 Old Georgetown Road,Rockville,MD,20852,15.125,Middle,Montgomery,Tilden Middle School,6-8
