id,mode,starttime,endtime,traveltime
408,Car,00:00:00,23:59:59,0.25291157096624506
409,Car,00:00:00,23:59:59,79.822577617265154
410,Car,00:00:00,23:59:59,25.524695736255389
411,Car,00:00:00,23:59:59,2.1428149217257593
412,Car,00:00:00,23:59:59,0.5779709746706366
413,Car,00:00:00,23:59:59,8.112268274266988
414,Car,00:00:00,23:59:59,9.2271255830381644
415,Car,00:00:00,23:59:59,126.57026162392509
416,Car,00:00:00,23:59:59,1.8934250006465017
417,Car,00:00:00,23:59:59,3.7706980414940419
418,Car,00:00:00,23:59:59,34.581912971850826
419,Car,00:00:00,23:59:59,336.02551437259149
420,Car,00:00:00,23:59:59,5.594225152646084
421,Car,00:00:00,23:59:59,1047.0604537547549
422,Car,00:00:00,23:59:59,1.8199331779959671
423,Car,00:00:00,23:59:59,24.378983385158769
424,Car,00:00:00,23:59:59,0.5381214891042257
425,Car,00:00:00,23:59:59,2.0036484044650891
426,Car,00:00:00,23:59:59,21.591553452823039
427,Car,00:00:00,23:59:59,4.2121082275087591
428,Car,00:00:00,23:59:59,30.365534377218786
429,Car,00:00:00,23:59:59,0.6268345439935409
430,Car,00:00:00,23:59:59,9.90328145316846
431,Car,00:00:00,23:59:59,0.6110160895862727
432,Car,00:00:00,23:59:59,520.39288921951686
433,Car,00:00:00,23:59:59,326.57276418140651
434,Car,00:00:00,23:59:59,207.96042655729639
435,Car,00:00:00,23:59:59,6.917096330534864
436,Car,00:00:00,23:59:59,5.7695420217253677
437,Car,00:00:00,23:59:59,108.51581340705511
438,Car,00:00:00,23:59:59,0.04711439471241068
439,Car,00:00:00,23:59:59,0.0473547385355146
440,Car,00:00:00,23:59:59,0.4156383635820912
441,Car,00:00:00,23:59:59,133.06517597139899
442,Car,00:00:00,23:59:59,17.119441142015923
443,Car,00:00:00,23:59:59,10.368641112254801
444,Car,00:00:00,23:59:59,82.138624672346609
445,Car,00:00:00,23:59:59,0.0597260496820035
446,Car,00:00:00,23:59:59,206.75246501366911
447,Car,00:00:00,23:59:59,207.11666059961402
448,Car,00:00:00,23:59:59,41.130608535996402
449,Car,00:00:00,23:59:59,48.393943306989925
450,Car,00:00:00,23:59:59,19.549138631429386
451,Car,00:00:00,23:59:59,0.05215541297069301
452,Car,00:00:00,23:59:59,44.5900932088648
453,Car,00:00:00,23:59:59,206.18698170993599
454,Car,00:00:00,23:59:59,0.4253253070897975
455,Car,00:00:00,23:59:59,1.0402181940629056
456,Car,00:00:00,23:59:59,17.51078686613684
457,Car,00:00:00,23:59:59,23.537124205131466
458,Car,00:00:00,23:59:59,45.058115971125524
459,Car,00:00:00,23:59:59,8.724767165258157
460,Car,00:00:00,23:59:59,4.0110012521715168
461,Car,00:00:00,23:59:59,19.271616253296397
462,Car,00:00:00,23:59:59,65.038056780943947
463,Car,00:00:00,23:59:59,68.472388452946774
464,Car,00:00:00,23:59:59,239.70427886341628
465,Car,00:00:00,23:59:59,5.513344323639703
466,Car,00:00:00,23:59:59,2.7673054863880133
467,Car,00:00:00,23:59:59,1.5305821933649866
468,Car,00:00:00,23:59:59,3.0930766980726965
469,Car,00:00:00,23:59:59,27.581194615986234
470,Car,00:00:00,23:59:59,35.662748999590178
471,Car,00:00:00,23:59:59,1.5305821933649866
472,Car,00:00:00,23:59:59,46.011336238036606
473,Car,00:00:00,23:59:59,25.317316211258529
474,Car,00:00:00,23:59:59,4.0132862971467667
475,Car,00:00:00,23:59:59,25.987378558998536
476,Car,00:00:00,23:59:59,36.203838710316219
477,Car,00:00:00,23:59:59,10.058654968420935
478,Car,00:00:00,23:59:59,3.1863354654709775
479,Car,00:00:00,23:59:59,4.9729828238278717
480,Car,00:00:00,23:59:59,96.956758584044195
481,Car,00:00:00,23:59:59,1.0838583791153509
482,Car,00:00:00,23:59:59,6.1205017099110286
483,Car,00:00:00,23:59:59,35.026936088134349
484,Car,00:00:00,23:59:59,28.36772128042637
485,Car,00:00:00,23:59:59,37.403899786732147
486,Car,00:00:00,23:59:59,115.0807284349369
487,Car,00:00:00,23:59:59,5.711495825957218
488,Car,00:00:00,23:59:59,13.098564551254036
489,Car,00:00:00,23:59:59,0.799843207369542
490,Car,00:00:00,23:59:59,33.098414309961839
491,Car,00:00:00,23:59:59,181.87641626923343
492,Car,00:00:00,23:59:59,516.50292073574576
493,Car,00:00:00,23:59:59,0.011622044121479063
494,Car,00:00:00,23:59:59,124.85609113948938
495,Car,00:00:00,23:59:59,0.7226131101772314
496,Car,00:00:00,23:59:59,0.29633208973182423
497,Car,00:00:00,23:59:59,5.267228599217124
498,Car,00:00:00,23:59:59,22.186841565124567
499,Car,00:00:00,23:59:59,1.0517592992530833
500,Car,00:00:00,23:59:59,2.148758436508365
501,Car,00:00:00,23:59:59,22.186841565124567
502,Car,00:00:00,23:59:59,15.414207967768046
503,Car,00:00:00,23:59:59,0.11173223544645762
