id,mode,starttime,endtime,traveltime,length
332,Car,00:00:00,23:59:59,11.680213204660175,194.67037581384568
333,Car,00:00:00,23:59:59,12.924455039356504,215.40775631534228
334,Car,00:00:00,23:59:59,7.8516876834708125,130.86156608034935
335,Car,00:00:00,23:59:59,735.01608709046332,12250.27791838888
336,Car,00:00:00,23:59:59,4.6476356169986035,77.460655585118303
337,Car,00:00:00,23:59:59,2.487280409767692,41.454706659867
338,Car,00:00:00,23:59:59,163.60531363386326,2726.7574086352374
339,Car,00:00:00,23:59:59,1.6128044325048525,26.88009537913998
340,Car,00:00:00,23:59:59,2.435563431659614,40.592756335172666
341,Car,00:00:00,23:59:59,101.95559838022338,1699.2613324117017
342,Car,00:00:00,23:59:59,4.6702705233075328,77.837904325399208
343,Car,00:00:00,23:59:59,215.74278227478263,3595.715914483475
344,Car,00:00:00,23:59:59,207.96042655729633,3466.0098820939606
345,Car,00:00:00,23:59:59,96.956758584044195,1615.9472691575179
346,Car,00:00:00,23:59:59,37.403899786732154,623.39882849753326
347,Car,00:00:00,23:59:59,2.578418997313503,42.97368433414502
348,Car,00:00:00,23:59:59,25.464439898142452,424.40767116157292
349,Car,00:00:00,23:59:59,2.487280409767692,41.454706659867
350,Car,00:00:00,23:59:59,2.69863166208467,44.977230349833334
351,Car,00:00:00,23:59:59,3.1584324148300964,52.640582359600486
352,Car,00:00:00,23:59:59,0.5542987890507212,9.238320541495876
353,Car,00:00:00,23:59:59,15.637441455300172,260.62423275422236
354,Car,00:00:00,23:59:59,38.18187955709848,583.3347376786437
355,Car,00:00:00,23:59:59,2.3562542818422041,39.270936114093828
356,Car,00:00:00,23:59:59,6.196323682323135,94.66613199055958
357,Car,00:00:00,23:59:59,48.393943306989925,537.71091135716199
358,Car,00:00:00,23:59:59,8.319406290666317,138.65688243652252
359,Car,00:00:00,23:59:59,124.37964433046689,1381.9971537131378
360,Car,00:00:00,23:59:59,47.222490528702821,787.04213844492085
361,Car,00:00:00,23:59:59,0.11173223544645762,1.8622054138707667
362,Car,00:00:00,23:59:59,24.87471234839386,414.57887080272911
363,Car,00:00:00,23:59:59,36.285413823322358,604.75738086089041
364,Car,00:00:00,23:59:59,47.222490528702828,787.04213844492097
